,Disaster Type,Disaster Number,Incident Type,Title,Incident Begin Date,State ,Declared County/Area,FIPS Code
24059,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Swisher (County),48437
24060,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Tarrant (County),48439
24061,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Taylor (County),48441
24062,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Terrell (County),48443
24063,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Terry (County),48445
24064,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Throckmorton (County),48447
24065,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Titus (County),48449
24066,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Tom Green (County),48451
24067,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Travis (County),48453
24068,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Trinity (County),48455
24069,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Tyler (County),48457
24070,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Upshur (County),48459
24071,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Upton (County),48461
24072,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Uvalde (County),48463
24073,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Val Verde (County),48465
24074,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Van Zandt (County),48467
24075,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Victoria (County),48469
24076,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Walker (County),48471
24077,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Waller (County),48473
24078,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Ward (County),48475
24079,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Washington (County),48477
24080,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Webb (County),48479
24081,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Wharton (County),48481
24082,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Wheeler (County),48483
24083,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Wichita (County),48485
24084,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Wilbarger (County),48487
24085,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Willacy (County),48489
24086,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Williamson (County),48491
24087,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Wilson (County),48493
24088,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Winkler (County),48495
24089,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Wise (County),48497
24090,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Wood (County),48499
24091,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Yoakum (County),48501
24092,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Young (County),48503
24093,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Zapata (County),48505
24094,DR,1606,Hurricane,HURRICANE RITA ,9/23/2005,TX,Zavala (County),48507
24604,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Aransas (County),48007
24605,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Atascosa (County),48013
24606,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Bee (County),48025
24607,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Brazoria (County),48039
24608,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Calhoun (County),48057
24609,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,DeWitt (County),48123
24610,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Frio (County),48163
24611,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Galveston (County),48167
24612,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Goliad (County),48175
24613,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Jackson (County),48239
24614,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Karnes (County),48255
24615,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Live Oak (County),48297
24616,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,McMullen (County),48311
24617,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Matagorda (County),48321
24618,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Refugio (County),48391
24619,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,San Patricio (County),48409
24620,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Victoria (County),48469
24621,DR,1479,Hurricane,HURRICANE CLAUDETTE,7/15/2003,TX,Zavala (County),48507
25081,DR,1287,Hurricane,HURRICANE BRET ,8/21/1999,TX,Aransas (County),48007
25082,DR,1287,Hurricane,HURRICANE BRET ,8/21/1999,TX,Brooks (County),48047
25083,DR,1287,Hurricane,HURRICANE BRET ,8/21/1999,TX,Cameron (County),48061
25084,DR,1287,Hurricane,HURRICANE BRET ,8/21/1999,TX,Duval (County),48131
25085,DR,1287,Hurricane,HURRICANE BRET ,8/21/1999,TX,Hidalgo (County),48215
25086,DR,1287,Hurricane,HURRICANE BRET ,8/21/1999,TX,Jim Hogg (County),48247
25087,DR,1287,Hurricane,HURRICANE BRET ,8/21/1999,TX,Jim Wells (County),48249
25088,DR,1287,Hurricane,HURRICANE BRET ,8/21/1999,TX,Kenedy (County),48261
25089,DR,1287,Hurricane,HURRICANE BRET ,8/21/1999,TX,Kleberg (County),48273
25090,DR,1287,Hurricane,HURRICANE BRET ,8/21/1999,TX,Nueces (County),48355
25091,DR,1287,Hurricane,HURRICANE BRET ,8/21/1999,TX,San Patricio (County),48409
25092,DR,1287,Hurricane,HURRICANE BRET ,8/21/1999,TX,Webb (County),48479
25093,DR,1287,Hurricane,HURRICANE BRET ,8/21/1999,TX,Willacy (County),48489
25950,DR,816,Hurricane,HURRICANE GILBERT,9/15/1988,TX,Bexar (County),48029
25951,DR,816,Hurricane,HURRICANE GILBERT,9/15/1988,TX,Cameron (County),48061
25952,DR,816,Hurricane,HURRICANE GILBERT,9/15/1988,TX,Hidalgo (County),48215
25977,DR,689,Hurricane,HURRICANE ALICIA,8/18/1983,TX,Brazoria (County),48039
25978,DR,689,Hurricane,HURRICANE ALICIA,8/18/1983,TX,Chambers (County),48071
25979,DR,689,Hurricane,HURRICANE ALICIA,8/18/1983,TX,Fort Bend (County),48157
25980,DR,689,Hurricane,HURRICANE ALICIA,8/18/1983,TX,Galveston (County),48167
25981,DR,689,Hurricane,HURRICANE ALICIA,8/18/1983,TX,Harris (County),48201
25982,DR,689,Hurricane,HURRICANE ALICIA,8/18/1983,TX,Liberty (County),48291
25983,DR,689,Hurricane,HURRICANE ALICIA,8/18/1983,TX,Matagorda (County),48321
25984,DR,689,Hurricane,HURRICANE ALICIA,8/18/1983,TX,Montgomery (County),48339
25985,DR,689,Hurricane,HURRICANE ALICIA,8/18/1983,TX,San Jacinto (County),48407
26000,DR,627,Hurricane,HURRICANE ALLEN,8/11/1980,TX,Aransas (County),48007
26001,DR,627,Hurricane,HURRICANE ALLEN,8/11/1980,TX,Brooks (County),48047
26002,DR,627,Hurricane,HURRICANE ALLEN,8/11/1980,TX,Cameron (County),48061
26003,DR,627,Hurricane,HURRICANE ALLEN,8/11/1980,TX,Duval (County),48131
26004,DR,627,Hurricane,HURRICANE ALLEN,8/11/1980,TX,Hidalgo (County),48215
26005,DR,627,Hurricane,HURRICANE ALLEN,8/11/1980,TX,Jim Hogg (County),48247
26006,DR,627,Hurricane,HURRICANE ALLEN,8/11/1980,TX,Jim Wells (County),48249
26007,DR,627,Hurricane,HURRICANE ALLEN,8/11/1980,TX,Kenedy (County),48261
26008,DR,627,Hurricane,HURRICANE ALLEN,8/11/1980,TX,Kleberg (County),48273
26009,DR,627,Hurricane,HURRICANE ALLEN,8/11/1980,TX,Nueces (County),48355
26010,DR,627,Hurricane,HURRICANE ALLEN,8/11/1980,TX,San Patricio (County),48409
26011,DR,627,Hurricane,HURRICANE ALLEN,8/11/1980,TX,Willacy (County),48489
26109,DR,292,Hurricane,HURRICANE CELIA,8/4/1970,TX,Aransas (County),48007
26110,DR,292,Hurricane,HURRICANE CELIA,8/4/1970,TX,Bee (County),48025
26111,DR,292,Hurricane,HURRICANE CELIA,8/4/1970,TX,Jim Wells (County),48249
26112,DR,292,Hurricane,HURRICANE CELIA,8/4/1970,TX,Live Oak (County),48297
26113,DR,292,Hurricane,HURRICANE CELIA,8/4/1970,TX,Nueces (County),48355
26114,DR,292,Hurricane,HURRICANE CELIA,8/4/1970,TX,Refugio (County),48391
26115,DR,292,Hurricane,HURRICANE CELIA,8/4/1970,TX,San Patricio (County),48409
26132,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Aransas (County),48007
26133,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Atascosa (County),48013
26134,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Bee (County),48025
26135,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Brooks (County),48047
26136,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Calhoun (County),48057
26137,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Cameron (County),48061
26138,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,DeWitt (County),48123
26139,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Duval (County),48131
26140,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Goliad (County),48175
26141,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Gonzales (County),48177
26142,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Hidalgo (County),48215
26143,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Jackson (County),48239
26144,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Jim Hogg (County),48247
26145,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Jim Wells (County),48249
26146,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Karnes (County),48255
26147,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Kenedy (County),48261
26148,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Kleberg (County),48273
26149,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,La Salle (County),48283
26150,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Lavaca (County),48285
26151,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Live Oak (County),48297
26152,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,McMullen (County),48311
26153,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Matagorda (County),48321
26154,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Nueces (County),48355
26155,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Refugio (County),48391
26156,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,San Patricio (County),48409
26157,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Starr (County),48427
26158,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Victoria (County),48469
26159,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Willacy (County),48489
26160,DR,232,Hurricane,HURRICANE BEULAH,9/28/1967,TX,Zapata (County),48505
26233,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Allegany (County),24001
26234,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Anne Arundel (County),24003
26235,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Baltimore (County),24005
26236,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Calvert (County),24009
26237,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Caroline (County),24011
26238,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Carroll (County),24013
26239,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Cecil (County),24015
26240,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Charles (County),24017
26241,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Dorchester (County),24019
26242,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Frederick (County),24021
26243,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Garrett (County),24023
26244,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Harford (County),24025
26245,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Howard (County),24027
26246,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Kent (County),24029
26247,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Montgomery (County),24031
26248,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Prince George's (County),24033
26249,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Queen Anne's (County),24035
26250,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,St. Mary's (County),24037
26251,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Somerset (County),24039
26252,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Talbot (County),24041
26253,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Washington (County),24043
26254,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Wicomico (County),24045
26255,DR,4091,Hurricane,HURRICANE SANDY,10/26/2012,MD,Worcester (County),24047
26294,DR,4034,Hurricane,HURRICANE IRENE,8/24/2011,MD,Baltimore (County),24005
26295,DR,4034,Hurricane,HURRICANE IRENE,8/24/2011,MD,Calvert (County),24009
26296,DR,4034,Hurricane,HURRICANE IRENE,8/24/2011,MD,Caroline (County),24011
26297,DR,4034,Hurricane,HURRICANE IRENE,8/24/2011,MD,Cecil (County),24015
26298,DR,4034,Hurricane,HURRICANE IRENE,8/24/2011,MD,Charles (County),24017
26299,DR,4034,Hurricane,HURRICANE IRENE,8/24/2011,MD,Dorchester (County),24019
26300,DR,4034,Hurricane,HURRICANE IRENE,8/24/2011,MD,Harford (County),24025
26301,DR,4034,Hurricane,HURRICANE IRENE,8/24/2011,MD,Kent (County),24029
26302,DR,4034,Hurricane,HURRICANE IRENE,8/24/2011,MD,Queen Anne's (County),24035
26303,DR,4034,Hurricane,HURRICANE IRENE,8/24/2011,MD,St. Mary's (County),24037
26304,DR,4034,Hurricane,HURRICANE IRENE,8/24/2011,MD,Somerset (County),24039
26305,DR,4034,Hurricane,HURRICANE IRENE,8/24/2011,MD,Talbot (County),24041
26306,DR,4034,Hurricane,HURRICANE IRENE,8/24/2011,MD,Wicomico (County),24045
26307,DR,4034,Hurricane,HURRICANE IRENE,8/24/2011,MD,Worcester (County),24047
26393,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Allegany (County),24001
26394,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Anne Arundel (County),24003
26395,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Baltimore (County),24005
26396,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Calvert (County),24009
26397,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Caroline (County),24011
26398,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Carroll (County),24013
26399,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Cecil (County),24015
26400,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Charles (County),24017
26401,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Dorchester (County),24019
26402,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Frederick (County),24021
26403,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Garrett (County),24023
26404,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Harford (County),24025
26405,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Howard (County),24027
26406,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Kent (County),24029
26407,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Montgomery (County),24031
26408,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Prince George's (County),24033
26409,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Queen Anne's (County),24035
26410,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,St. Mary's (County),24037
26411,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Somerset (County),24039
26412,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Talbot (County),24041
26413,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Washington (County),24043
26414,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Wicomico (County),24045
26415,DR,1492,Hurricane,HURRICANE ISABEL,9/18/2003,MD,Worcester (County),24047
26454,DR,1303,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,MD,Anne Arundel (County),24003
26455,DR,1303,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,MD,Calvert (County),24009
26456,DR,1303,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,MD,Caroline (County),24011
26457,DR,1303,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,MD,Cecil (County),24015
26458,DR,1303,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,MD,Charles (County),24017
26459,DR,1303,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,MD,Harford (County),24025
26460,DR,1303,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,MD,Kent (County),24029
26461,DR,1303,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,MD,Queen Anne's (County),24035
26462,DR,1303,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,MD,St. Mary's (County),24037
26463,DR,1303,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,MD,Somerset (County),24039
26464,DR,1303,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,MD,Talbot (County),24041
26465,DR,1139,Hurricane,SEVERE STORMS AND FLOODING ASSOC WITH TROPICAL STORM FRAN,9/6/1996,MD,Allegany (County),24001
26466,DR,1139,Hurricane,SEVERE STORMS AND FLOODING ASSOC WITH TROPICAL STORM FRAN,9/6/1996,MD,Frederick (County),24021
26467,DR,1139,Hurricane,SEVERE STORMS AND FLOODING ASSOC WITH TROPICAL STORM FRAN,9/6/1996,MD,Garrett (County),24023
28554,DR,4095,Hurricane,HURRICANE SANDY,10/26/2012,NH,Belknap (County),33001
28555,DR,4095,Hurricane,HURRICANE SANDY,10/26/2012,NH,Carroll (County),33003
28556,DR,4095,Hurricane,HURRICANE SANDY,10/26/2012,NH,Coos (County),33007
28557,DR,4095,Hurricane,HURRICANE SANDY,10/26/2012,NH,Grafton (County),33009
28558,DR,4095,Hurricane,HURRICANE SANDY,10/26/2012,NH,"Rockingham (County)(in (P)MSA 4160,4760,6450)",33015
28559,DR,4095,Hurricane,HURRICANE SANDY,10/26/2012,NH,Sullivan (County),33019
28583,DR,4026,Hurricane,TROPICAL STORM IRENE,8/26/2011,NH,Belknap (County),33001
28584,DR,4026,Hurricane,TROPICAL STORM IRENE,8/26/2011,NH,Carroll (County),33003
28585,DR,4026,Hurricane,TROPICAL STORM IRENE,8/26/2011,NH,Coos (County),33007
28586,DR,4026,Hurricane,TROPICAL STORM IRENE,8/26/2011,NH,Grafton (County),33009
28587,DR,4026,Hurricane,TROPICAL STORM IRENE,8/26/2011,NH,Merrimack (County),33013
28588,DR,4026,Hurricane,TROPICAL STORM IRENE,8/26/2011,NH,Strafford (County),33017
28589,DR,4026,Hurricane,TROPICAL STORM IRENE,8/26/2011,NH,Sullivan (County),33019
28705,DR,1305,Hurricane,TROPICAL STORM FLOYD ,9/16/1999,NH,Belknap (County),33001
28706,DR,1305,Hurricane,TROPICAL STORM FLOYD ,9/16/1999,NH,Cheshire (County),33005
28707,DR,1305,Hurricane,TROPICAL STORM FLOYD ,9/16/1999,NH,Grafton (County),33009
28747,DR,917,Hurricane,HURRICANE BOB & SEVERE STORMS,8/18/1991,NH,Carroll (County),33003
28748,DR,917,Hurricane,HURRICANE BOB & SEVERE STORMS,8/18/1991,NH,"Hillsborough (County)(in (P)MSA 4560,4760,5350)",33011
28749,DR,917,Hurricane,HURRICANE BOB & SEVERE STORMS,8/18/1991,NH,"Rockingham (County)(in (P)MSA 4160,4760,6450)",33015
28750,DR,917,Hurricane,HURRICANE BOB & SEVERE STORMS,8/18/1991,NH,Strafford (County),33017
28815,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Atlantic (County),34001
28816,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Bergen (County),34003
28817,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Burlington (County),34005
28818,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Camden (County),34007
28819,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Cape May (County),34009
28820,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Cumberland (County),34011
28821,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Essex (County),34013
28822,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Gloucester (County),34015
28823,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Hudson (County),34017
28824,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Hunterdon (County),34019
28825,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Mercer (County),34021
28826,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Middlesex (County),34023
28827,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Monmouth (County),34025
28828,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Morris (County),34027
28829,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Ocean (County),34029
28830,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Passaic (County),34031
28831,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Salem (County),34033
28832,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Somerset (County),34035
28833,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Sussex (County),34037
28834,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Union (County),34039
28835,DR,4086,Hurricane,HURRICANE SANDY,10/26/2012,NJ,Warren (County),34041
28879,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Atlantic (County),34001
28880,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Bergen (County),34003
28881,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Burlington (County),34005
28882,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Camden (County),34007
28883,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Cape May (County),34009
28884,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Cumberland (County),34011
28885,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Essex (County),34013
28886,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Gloucester (County),34015
28887,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Hudson (County),34017
28888,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Hunterdon (County),34019
28889,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Mercer (County),34021
28890,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Middlesex (County),34023
28891,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Monmouth (County),34025
28892,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Morris (County),34027
28893,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Ocean (County),34029
28894,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Passaic (County),34031
28895,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Salem (County),34033
28896,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Somerset (County),34035
28897,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Sussex (County),34037
28898,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Union (County),34039
28899,DR,4021,Hurricane,HURRICANE IRENE,8/27/2011,NJ,Warren (County),34041
29097,DR,1295,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,NJ,Bergen (County),34003
29098,DR,1295,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,NJ,Essex (County),34013
29099,DR,1295,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,NJ,Hunterdon (County),34019
29100,DR,1295,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,NJ,Mercer (County),34021
29101,DR,1295,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,NJ,Middlesex (County),34023
29102,DR,1295,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,NJ,Morris (County),34027
29103,DR,1295,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,NJ,Passaic (County),34031
29104,DR,1295,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,NJ,Somerset (County),34035
29105,DR,1295,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,9/16/1999,NJ,Union (County),34039
29195,DR,749,Hurricane,HURRICANE GLORIA,9/27/1985,NJ,Atlantic (County),34001
29196,DR,749,Hurricane,HURRICANE GLORIA,9/27/1985,NJ,Cape May (County),34009
29197,DR,749,Hurricane,HURRICANE GLORIA,9/27/1985,NJ,Cumberland (County),34011
29198,DR,749,Hurricane,HURRICANE GLORIA,9/27/1985,NJ,Monmouth (County),34025
29335,DR,4032,Hurricane,TROPICAL STORM IRENE,8/27/2011,ME,Franklin (County),23007
29336,DR,4032,Hurricane,TROPICAL STORM IRENE,8/27/2011,ME,Lincoln (County),23015
